"","date_time","yyyy","mm","day","HH_CET","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir","co2_flux","qc_co2_flux"
"4600","2022-11-15 20:00:00",2023,2,10,16,30,2.41,0.198,0.09,2.64758,-293.911,0.530341,0.298833,218.978,0.232993,1
"4601","2022-11-15 20:30:00",2023,2,10,17,0,2.41,0.198,0.09,2.46897,54.2528,0.382079,0.248877,222.737,0.096933,1
"4602","2022-11-15 21:00:00",2023,2,10,17,30,2.41,0.198,0.09,1.92242,16.5209,0.19497,0.170163,220.112,0.295854,0
"4603","2022-11-15 21:30:00",2023,2,10,18,0,2.41,0.198,0.09,2.97788,54.8688,0.442792,0.288169,233.834,4.08681,1
"4604","2022-11-15 22:00:00",2023,2,10,18,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.269921,2
"4605","2022-11-15 22:30:00",2023,2,10,19,0,2.41,0.198,0.09,2.49616,53.4714,0.361534,0.281651,238.531,1.25519,1
"4606","2022-11-15 23:00:00",2023,2,10,19,30,2.41,0.198,0.09,3.37308,104.45,0.728463,0.343944,238.999,0.879493,0
"4607","2022-11-15 23:30:00",2023,2,10,20,0,2.41,0.198,0.09,3.37867,132.401,0.692543,0.343139,244.568,0.611949,0
"4608","2022-11-16 00:00:00",2023,2,10,20,30,2.41,0.198,0.09,3.35013,130.867,0.724142,0.321297,241.087,0.55629,0
"4609","2022-11-16 00:30:00",2023,2,10,21,0,2.41,0.198,0.09,3.08646,122.956,0.620711,0.305521,241.039,0.602879,0
"4610","2022-11-16 01:00:00",2023,2,10,21,30,2.41,0.198,0.09,3.57668,221.064,0.641691,0.364284,238.268,0.672912,0
"4611","2022-11-16 01:30:00",2023,2,10,22,0,2.41,0.198,0.09,3.11068,170.018,0.56152,0.330971,237.606,0.72748,0
"4612","2022-11-16 02:00:00",2023,2,10,22,30,2.41,0.198,0.09,3.04021,137.713,0.470754,0.304413,236.575,0.866198,0
"4613","2022-11-16 02:30:00",2023,2,10,23,0,2.41,0.198,0.09,3.07516,186.9,0.563008,0.327091,239.261,0.588383,0
"4614","2022-11-16 03:00:00",2023,2,10,23,30,2.41,0.198,0.09,3.20005,255.742,0.615424,0.36059,240.354,0.644807,0
"4615","2022-11-16 03:30:00",2023,2,11,0,0,2.41,0.198,0.09,3.22787,164.241,0.610042,0.320377,240.83,0.575015,0
"4616","2022-11-16 04:00:00",2023,2,11,0,30,2.41,0.198,0.09,3.62202,198.506,1.02721,0.382994,238.829,0.86978,0
"4617","2022-11-16 04:30:00",2023,2,11,1,0,2.41,0.198,0.09,3.65972,199.832,0.851205,0.374315,242.061,0.690081,0
"4618","2022-11-16 05:00:00",2023,2,11,1,30,2.41,0.198,0.09,3.72019,291.517,0.930851,0.407293,244.48,0.739053,0
"4619","2022-11-16 05:30:00",2023,2,11,2,0,2.41,0.198,0.09,3.79323,333.755,0.771812,0.398892,248.751,1.30099,1
"4620","2022-11-16 06:00:00",2023,2,11,2,30,2.41,0.198,0.09,3.31889,225.4,0.74594,0.342965,242.419,0.825543,0
"4621","2022-11-16 06:30:00",2023,2,11,3,0,2.41,0.198,0.09,3.43569,277.154,0.742352,0.351192,250.884,1.24621,1
"4622","2022-11-16 07:00:00",2023,2,11,3,30,2.41,0.198,0.09,3.55202,281.369,0.678327,0.364122,243.607,0.856447,0
"4623","2022-11-16 07:30:00",2023,2,11,4,0,2.41,0.198,0.09,3.34402,232.831,0.777382,0.335122,244.779,0.475006,1
"4624","2022-11-16 08:00:00",2023,2,11,4,30,2.41,0.198,0.09,3.41929,195.835,0.768572,0.320417,242.079,0.77891,0
"4625","2022-11-16 08:30:00",2023,2,11,5,0,2.41,0.198,0.09,3.30539,262.962,0.701682,0.370885,245.807,0.74626,0
"4626","2022-11-16 09:00:00",2023,2,11,5,30,2.41,0.198,0.09,3.16318,308.577,0.632073,0.382232,248.748,0.839788,0
"4627","2022-11-16 09:30:00",2023,2,11,6,0,2.41,0.198,0.09,3.38237,263.19,0.648701,0.352016,246.962,0.942571,0
"4628","2022-11-16 10:30:00",2023,2,11,6,30,2.41,0.198,0.09,2.68701,223.627,0.477581,0.299984,240.568,0.649721,0
"4629","2022-11-16 11:00:00",2023,2,11,7,0,2.41,0.198,0.09,2.87142,209.078,0.518402,0.304103,238.388,0.440113,1
"4630","2022-11-16 12:00:00",2023,2,11,7,30,2.41,0.198,0.09,2.97839,171.784,0.538386,0.260612,244.212,0.590372,0
"4631","2022-11-16 12:30:00",2023,2,11,8,0,2.41,0.198,0.09,2.76819,252.497,0.484895,0.306728,251.201,0.691676,0
"4632","2022-11-16 13:00:00",2023,2,11,8,30,2.41,0.198,0.09,2.90111,326.83,0.461307,0.29688,242.556,0.696664,0
"4633","2022-11-16 13:30:00",2023,2,11,9,0,2.41,0.198,0.09,2.78171,837.55,0.442551,0.286405,237.633,0.51742,0
"4634","2022-11-16 14:30:00",2023,2,11,9,30,2.41,0.198,0.09,2.77429,-526.627,0.4521,0.312363,243.624,0.38388,0
"4635","2022-11-16 15:00:00",2023,2,11,10,0,2.41,0.198,0.09,2.64892,-235.791,0.443228,0.291052,242.46,0.415342,0
"4636","2022-11-16 15:30:00",2023,2,11,10,30,2.41,0.198,0.09,2.84257,-133.296,0.504106,0.274152,239.954,0.259453,0
"4637","2022-11-16 18:00:00",2023,2,11,11,0,2.41,0.198,0.09,2.86253,-145.646,0.614688,0.311665,245.067,0.440155,1
"4638","2022-11-16 18:30:00",2023,2,11,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0391431,2
"4639","2022-11-16 19:00:00",2023,2,11,12,0,2.41,0.198,0.09,2.95275,-81.7033,0.497447,0.323004,255.475,0.853781,1
"4640","2022-11-16 19:30:00",2023,2,11,12,30,2.41,0.198,0.09,3.09484,-58.2405,0.612633,0.335446,254.555,-0.0161565,1
"4641","2022-11-16 20:00:00",2023,2,11,13,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0578779,2
"4642","2022-11-16 20:30:00",2023,2,11,13,30,2.41,0.198,0.09,2.89917,-48.975,0.751421,0.32805,253.246,-0.172187,0
"4643","2022-11-16 21:00:00",2023,2,11,14,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.208731,2
"4644","2022-11-16 21:30:00",2023,2,11,14,30,2.41,0.198,0.09,2.77572,-83.095,0.561824,0.339876,252.406,-0.160012,1
"4645","2022-11-16 22:00:00",2023,2,11,15,0,2.41,0.198,0.09,2.57996,-65.4652,0.380699,0.314566,248.442,0.205308,1
"4646","2022-11-16 22:30:00",2023,2,11,15,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.580013,2
"4647","2022-11-16 23:00:00",2023,2,11,16,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.018982,2
"4648","2022-11-16 23:30:00",2023,2,11,16,30,2.41,0.198,0.09,2.66854,-78.4174,0.478686,0.294961,263.578,0.290641,0
"4649","2022-11-17 00:00:00",2023,2,11,17,0,2.41,0.198,0.09,2.40837,636.588,0.299908,0.268863,267.021,0.37448,1
"4650","2022-11-17 00:30:00",2023,2,11,17,30,2.41,0.198,0.09,2.22334,99.4926,0.221767,0.226057,261.386,0.831637,0
"4651","2022-11-17 01:00:00",2023,2,11,18,0,2.41,0.198,0.09,1.77301,51.2268,0.161869,0.192928,271.607,0.65381,0
"4652","2022-11-17 01:30:00",2023,2,11,18,30,2.41,0.198,0.09,1.82304,35.8818,0.136903,0.171007,291.245,0.593251,0
"4653","2022-11-17 02:00:00",2023,2,11,19,0,2.41,0.198,0.09,1.71626,43.0584,0.201293,0.190307,276.777,0.795572,0
"4654","2022-11-17 02:30:00",2023,2,11,19,30,2.41,0.198,0.09,1.36898,35.601,0.122797,0.158805,264.617,0.793781,1
"4655","2022-11-17 03:00:00",2023,2,11,20,0,2.41,0.198,0.09,1.0724,12.8183,0.055497,0.100746,255.801,0.711132,1
"4656","2022-11-17 03:30:00",2023,2,11,20,30,2.41,0.198,0.09,0.755031,4.80733,0.0507232,NA,229.129,0.417945,0
"4657","2022-11-17 04:00:00",2023,2,11,21,0,2.41,0.198,0.09,1.14163,16.1534,0.0550884,0.108891,253.949,0.876163,1
"4658","2022-11-17 04:30:00",2023,2,11,21,30,2.41,0.198,0.09,1.16933,17.4086,0.0817607,0.120282,247.566,1.28714,0
"4659","2022-11-17 05:00:00",2023,2,11,22,0,2.41,0.198,0.09,1.40296,27.8229,0.142551,0.138659,242.827,0.78378,0
"4660","2022-11-17 05:30:00",2023,2,11,22,30,2.41,0.198,0.09,1.73189,52.6034,0.154935,0.183738,252.841,0.777381,0
"4661","2022-11-17 06:00:00",2023,2,11,23,0,2.41,0.198,0.09,1.83909,67.746,0.137149,0.197963,258.302,0.819754,0
"4662","2022-11-17 06:30:00",2023,2,11,23,30,2.41,0.198,0.09,1.6988,43.2085,0.114188,0.17421,257.416,0.795557,0
"4663","2022-11-17 07:00:00",2023,2,12,0,0,2.41,0.198,0.09,1.61824,25.6562,0.136529,0.15735,249.003,1.03486,0
"4664","2022-11-17 07:30:00",2023,2,12,0,30,2.41,0.198,0.09,1.95785,63.7132,0.223863,0.205085,252.597,0.839213,0
"4665","2022-11-17 08:00:00",2023,2,12,1,0,2.41,0.198,0.09,1.28887,28.275,0.146538,0.135243,256.49,0.736127,0
"4666","2022-11-17 08:30:00",2023,2,12,1,30,2.41,0.198,0.09,1.18057,19.3897,0.0808882,0.114573,247.307,0.795996,0
"4667","2022-11-18 15:00:00",2023,2,12,2,0,2.41,0.198,0.09,1.23541,34.0008,0.0657782,0.138714,256.618,0.810708,1
"4668","2022-11-18 15:30:00",2023,2,12,2,30,2.41,0.198,0.09,0.901865,13.6366,0.043411,NA,249.715,0.294248,0
"4669","2022-11-18 16:00:00",2023,2,12,3,0,2.41,0.198,0.09,0.595629,1.74727,0.0473422,NA,214.584,0.935073,0
"4670","2022-11-18 16:30:00",2023,2,12,3,30,2.41,0.198,0.09,0.634285,3.90453,0.0341865,NA,245.724,0.321585,1
"4671","2022-11-18 17:00:00",2023,2,12,4,0,2.41,0.198,0.09,0.730167,5.78738,0.018777,NA,250.778,0.460703,0
"4672","2022-11-18 17:30:00",2023,2,12,4,30,2.41,0.198,0.09,0.94438,11.5571,0.0389864,NA,252.644,0.887842,1
"4673","2022-11-18 18:00:00",2023,2,12,5,0,2.41,0.198,0.09,1.02218,9.51966,0.0384819,NA,256.248,0.748699,0
"4674","2022-11-18 18:30:00",2023,2,12,5,30,2.41,0.198,0.09,0.997079,16.6154,0.0378541,0.10272,252.689,0.761869,0
"4675","2022-11-18 19:00:00",2023,2,12,6,0,2.41,0.198,0.09,0.764788,7.51729,0.0291874,NA,245.966,0.586819,0
"4676","2022-11-18 19:30:00",2023,2,12,6,30,2.41,0.198,0.09,1.3624,38.6,0.0797815,0.146844,259.186,0.735228,0
"4677","2022-11-18 20:00:00",2023,2,12,7,0,2.41,0.198,0.09,1.28693,25.066,0.0781496,0.138768,260.058,0.655001,1
"4678","2022-11-18 20:30:00",2023,2,12,7,30,2.41,0.198,0.09,0.937373,24.1128,0.0704665,0.121078,243.37,0.849936,0
"4679","2022-11-18 21:00:00",2023,2,12,8,0,2.41,0.198,0.09,0.852102,11.8212,0.0406334,NA,236.392,0.779832,0
"4680","2022-11-18 21:30:00",2023,2,12,8,30,2.41,0.198,0.09,1.14439,77.3286,0.0846065,0.135887,243.718,0.697415,0
"4681","2022-11-18 22:00:00",2023,2,12,9,0,2.41,0.198,0.09,1.09972,-145.985,0.0869241,0.148907,246.199,0.401509,1
"4682","2022-11-18 22:30:00",2023,2,12,9,30,2.41,0.198,0.09,0.936344,-14.386,0.0790561,0.122527,244.071,0.27587,0
"4683","2022-11-18 23:00:00",2023,2,12,10,0,2.41,0.198,0.09,1.22336,-19.1435,0.134982,0.161334,254.096,0.3683,0
"4684","2022-11-18 23:30:00",2023,2,12,10,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.152279,2
"4685","2022-11-19 00:00:00",2023,2,12,11,0,2.41,0.198,0.09,1.96583,-22.345,0.222187,0.215114,262.907,0.354528,1
"4686","2022-11-19 00:30:00",2023,2,12,11,30,2.41,0.198,0.09,1.79712,-28.3298,0.213028,0.237358,267.53,2.23869,1
"4687","2022-11-19 01:00:00",2023,2,12,12,0,2.41,0.198,0.09,1.81125,-20.3619,0.251826,0.226319,274.346,0.277336,0
"4688","2022-11-19 01:30:00",2023,2,12,12,30,2.41,0.198,0.09,2.05337,-19.604,0.45806,0.256697,272.831,-0.595216,1
"4689","2022-11-19 02:00:00",2023,2,12,13,0,2.41,0.198,0.09,2.03755,-15.5989,0.262752,0.230146,302.75,-0.352459,1
"4690","2022-11-19 02:30:00",2023,2,12,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0414928,2
"4691","2022-11-19 03:00:00",2023,2,12,14,0,2.41,0.198,0.09,1.67486,-11.748,0.328314,0.197808,308.882,0.728464,0
"4692","2022-11-19 03:30:00",2023,2,12,14,30,2.41,0.198,0.09,1.26237,-12.1963,0.253816,0.183958,293.598,1.52932,1
"4693","2022-11-19 04:00:00",2023,2,12,15,0,2.41,0.198,0.09,1.24452,-10.8444,0.110611,0.141321,301.414,0.156902,1
"4694","2022-11-19 04:30:00",2023,2,12,15,30,2.41,0.198,0.09,0.705797,-2.8346,0.139216,NA,302.139,0.487106,0
"4695","2022-11-19 05:00:00",2023,2,12,16,0,2.41,0.198,0.09,0.691053,-8.95736,0.0652698,NA,266.965,0.197607,1
"4696","2022-11-19 05:30:00",2023,2,12,16,30,2.41,0.198,0.09,0.705882,-15.5514,0.0569467,NA,264.898,0.626809,1
"4697","2022-11-19 06:00:00",2023,2,12,17,0,2.41,0.198,0.09,0.676363,22.7776,0.0216479,NA,254.02,0.372137,1
"4698","2022-11-19 06:30:00",2023,2,12,17,30,2.41,0.198,0.09,0.434597,2.09029,0.0190588,NA,246.573,0.230804,0
"4699","2022-11-19 07:00:00",2023,2,12,18,0,2.41,0.198,0.09,0.148876,3.39809,0.0453831,NA,174.584,0.0243006,1
"4700","2022-11-19 07:30:00",2023,2,12,18,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0274031,2
"4701","2022-11-19 08:00:00",2023,2,12,19,0,2.41,0.198,0.09,0.0747152,4.78348,0.0285103,NA,74.0755,-1.32703,1
"4702","2022-11-19 08:30:00",2023,2,12,19,30,2.41,0.198,0.09,0.224308,1.85232,0.0328703,NA,355.108,0.308462,1
"4703","2022-11-19 09:00:00",2023,2,12,20,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.090874,2
"4704","2022-11-19 09:30:00",2023,2,12,20,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.871513,2
"4705","2022-11-19 10:00:00",2023,2,12,21,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.00355605,2
"4706","2022-11-19 10:30:00",2023,2,12,21,30,2.41,0.198,0.09,0.272055,-59.4285,0.184,NA,3.87142,-5.15709,1
"4707","2022-11-19 11:00:00",2023,2,12,22,0,2.41,0.198,0.09,0.149621,211.569,0.0468804,NA,13.5014,-5.65689,1
"4708","2022-11-19 11:30:00",2023,2,12,22,30,2.41,0.198,0.09,0.292994,5.45766,0.0947487,NA,18.081,1.3172,1
"4709","2022-11-19 13:00:00",2023,2,12,23,0,2.41,0.198,0.09,0.274103,-51.4161,0.011811,NA,32.4126,-0.236007,1
"4710","2022-11-19 14:30:00",2023,2,12,23,30,2.41,0.198,0.09,0.567758,11.0828,0.0216475,NA,51.9113,2.12242,1
"4711","2022-11-19 16:00:00",2023,2,13,0,0,2.41,0.198,0.09,0.449259,8.53261,0.0395554,NA,45.8291,1.50533,0
"4712","2022-11-19 16:30:00",2023,2,13,0,30,2.41,0.198,0.09,0.400305,3.10327,0.0141754,NA,345.907,0.583469,1
"4713","2022-11-19 17:00:00",2023,2,13,1,0,2.41,0.198,0.09,0.414607,20.0203,0.0176619,NA,2.86027,0.532314,1
"4714","2022-11-19 20:00:00",2023,2,13,1,0,2.41,0.198,0.09,0.414607,20.0203,0.0176619,NA,2.86027,0.532314,1
"4715","2022-11-19 22:00:00",2023,2,13,1,0,2.41,0.198,0.09,0.414607,20.0203,0.0176619,NA,2.86027,0.532314,1
"4716","2022-11-20 09:30:00",2023,2,13,1,0,2.41,0.198,0.09,0.414607,20.0203,0.0176619,NA,2.86027,0.532314,1
"4717","2022-11-20 11:30:00",2023,2,13,1,30,2.41,0.198,0.09,0.365542,6.03083,0.0285144,NA,44.2509,0.293934,1
"4718","2022-11-20 12:00:00",2023,2,13,2,0,2.41,0.198,0.09,0.247804,3.27777,0.00541838,NA,38.1481,0.164268,1
"4719","2022-11-20 13:00:00",2023,2,13,2,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.176796,2
"4720","2022-11-20 13:30:00",2023,2,13,3,0,2.41,0.198,0.09,0.302808,-4.74373,0.0082719,NA,75.8009,-1.57262,1
"4721","2022-11-20 14:00:00",2023,2,13,3,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.937041,2
"4722","2022-11-20 14:30:00",2023,2,13,4,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.28672,2
"4723","2022-11-20 15:00:00",2023,2,13,4,30,2.41,0.198,0.09,0.11548,10.0648,0.0274657,NA,36.1202,3.07451,1
"4724","2022-11-20 15:30:00",2023,2,13,5,0,2.41,0.198,0.09,0.282674,1.14733,0.15807,NA,299.001,2.0499,1
"4725","2022-11-20 16:00:00",2023,2,13,5,30,2.41,0.198,0.09,0.212598,19.3506,0.101408,NA,21.1315,1.01119,1
"4726","2022-11-20 16:30:00",2023,2,13,6,0,2.41,0.198,0.09,0.267335,3.998,0.0815929,NA,147.051,3.19653,1
"4727","2022-11-20 17:00:00",2023,2,13,6,30,2.41,0.198,0.09,0.00648511,-14.0775,0.0805162,0.10581,213.132,-1.04787,1
"4728","2022-11-20 17:30:00",2023,2,13,7,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,1.70681,2
"4729","2022-11-20 18:00:00",2023,2,13,7,30,2.41,0.198,0.09,0.0831574,66.0599,0.0219435,NA,80.2326,0.302549,1
"4730","2022-11-20 18:30:00",2023,2,13,8,0,2.41,0.198,0.09,0.118491,-28.731,0.0368851,NA,31.0295,-2.40142,1
"4731","2022-11-20 19:00:00",2023,2,13,8,30,2.41,0.198,0.09,0.281785,1.19554,0.0206383,NA,20.1904,1.44729,1
"4732","2022-11-20 19:30:00",2023,2,13,9,0,2.41,0.198,0.09,0.33312,35.2445,0.00939391,NA,93.4482,1.40641,1
"4733","2022-11-20 20:00:00",2023,2,13,9,30,2.41,0.198,0.09,0.453966,-5.06291,0.0586531,NA,115.917,2.91931,0
"4734","2022-11-20 20:30:00",2023,2,13,10,0,2.41,0.198,0.09,0.814563,-34.6015,0.0675962,0.15074,166.39,7.70253,1
"4735","2022-11-20 21:30:00",2023,2,13,10,30,2.41,0.198,0.09,1.31403,-22.1579,0.181001,0.161104,168.785,2.34569,1
"4736","2022-11-20 22:00:00",2023,2,13,11,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-1.94125,2
"4737","2022-11-20 22:30:00",2023,2,13,11,30,2.41,0.198,0.09,1.06181,-7.91227,0.395841,0.170696,134.569,-0.87872,0
"4738","2022-11-20 23:00:00",2023,2,13,12,0,2.41,0.198,0.09,1.37285,-7.41224,0.54815,0.189331,121.689,-0.659887,1
"4739","2022-11-20 23:30:00",2023,2,13,12,30,2.41,0.198,0.09,1.47843,-9.29852,0.679024,0.20659,115.954,-0.475994,1
"4740","2022-11-21 00:00:00",2023,2,13,13,0,2.41,0.198,0.09,1.70361,-12.7857,0.95932,0.276348,97.4245,-0.698743,1
"4741","2022-11-21 00:30:00",2023,2,13,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0402192,2
"4742","2022-11-21 02:00:00",2023,2,13,14,0,2.41,0.198,0.09,1.45323,-5.12779,1.01708,0.230255,107.029,-0.824377,1
"4743","2022-11-21 02:30:00",2023,2,13,14,30,2.41,0.198,0.09,2.10657,-10.5316,0.567625,0.260198,100.121,-0.664587,1
"4744","2022-11-21 07:30:00",2023,2,13,15,0,2.41,0.198,0.09,1.90656,-7.36056,0.459128,0.205608,109.048,-0.164369,1
"4745","2022-11-21 08:00:00",2023,2,13,15,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0177791,2
"4746","2022-11-21 09:00:00",2023,2,13,16,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.037511,2
"4747","2022-11-21 09:30:00",2023,2,13,16,30,2.41,0.198,0.09,1.45431,-10.7519,0.25314,0.13965,112.831,0.092539,1
"4748","2022-11-21 10:00:00",2023,2,13,17,0,2.41,0.198,0.09,1.19727,232.847,0.132035,0.144449,100.583,0.395565,0
"4749","2022-11-21 10:30:00",2023,2,13,17,30,2.41,0.198,0.09,0.80619,6.5581,0.0366331,NA,91.434,0.377385,0
"4750","2022-11-21 11:00:00",2023,2,13,18,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.275366,2
"4751","2022-11-21 11:30:00",2023,2,13,18,30,2.41,0.198,0.09,0.489664,5.28547,0.00894351,NA,71.8928,0.799483,1
"4752","2022-11-21 12:00:00",2023,2,13,19,0,2.41,0.198,0.09,0.356132,7.08746,0.0105414,NA,70.5048,-0.230867,1
"4753","2022-11-21 12:30:00",2023,2,13,19,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0403453,2
"4754","2022-11-21 13:30:00",2023,2,13,20,0,2.41,0.198,0.09,0.16692,3.94483,0.0206992,NA,87.0539,0.569661,1
"4755","2022-11-21 14:00:00",2023,2,13,20,30,2.41,0.198,0.09,0.0768931,7.58372,0.0224815,NA,23.8837,0.868079,1
"4756","2022-11-21 14:30:00",2023,2,13,21,0,2.41,0.198,0.09,0.0530898,-2.5625,0.0360132,NA,336.255,1.91953,1
"4757","2022-11-21 15:00:00",2023,2,13,21,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.418329,2
"4758","2022-11-21 15:30:00",2023,2,13,22,0,2.41,0.198,0.09,0.0728325,7.93001,0.0131864,NA,299.822,0.0938925,1
"4759","2022-11-21 16:00:00",2023,2,13,22,30,2.41,0.198,0.09,0.0833158,-17.2529,0.0146497,NA,310.174,-0.358928,1
"4760","2022-11-21 16:30:00",2023,2,13,23,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.437596,2
"4761","2022-11-21 17:00:00",2023,2,13,23,30,2.41,0.198,0.09,0.0707599,0.48111,0.0127048,NA,286.482,0.47326,1
"4762","2022-11-21 17:30:00",2023,2,14,0,0,2.41,0.198,0.09,0.14208,-0.469011,0.00541337,NA,105.731,0.0892371,1
"4763","2022-11-21 18:00:00",2023,2,14,0,30,2.41,0.198,0.09,0.210263,5.62289,0.0168327,NA,116.34,-2.8066,1
"4764","2022-11-21 18:30:00",2023,2,14,1,0,2.41,0.198,0.09,0.0924757,-4.78467,0.0323698,NA,347.049,-1.28802,1
"4765","2022-11-21 19:00:00",2023,2,14,1,30,2.41,0.198,0.09,0.0734159,-1.26828,0.0326686,NA,300.367,0.710448,1
"4766","2022-11-21 19:30:00",2023,2,14,2,0,2.41,0.198,0.09,0.228666,2.45446,0.0508652,NA,331.313,-0.271503,1
"4767","2022-11-21 20:00:00",2023,2,14,2,30,2.41,0.198,0.09,0.305126,4.64584,0.0146244,NA,83.3254,2.08255,1
"4768","2022-11-21 20:30:00",2023,2,14,3,0,2.41,0.198,0.09,0.333968,7.07438,0.0218853,NA,287.544,1.71841,1
"4769","2022-11-21 21:00:00",2023,2,14,3,30,2.41,0.198,0.09,0.216099,3.31164,0.018776,NA,17.6074,0.0678241,1
"4770","2022-11-21 21:30:00",2023,2,14,4,0,2.41,0.198,0.09,0.167444,15.5325,0.0199427,NA,49.5283,3.41781,1
"4771","2022-11-21 22:00:00",2023,2,14,4,30,2.41,0.198,0.09,0.331095,1.45251,0.00434022,NA,281.022,0.941671,1
"4772","2022-11-21 22:30:00",2023,2,14,5,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.45701,2
"4773","2022-11-21 23:00:00",2023,2,14,5,30,2.41,0.198,0.09,0.0575224,-5.88879,0.00343542,NA,89.7435,0.122827,1
"4774","2022-11-21 23:30:00",2023,2,14,6,0,2.41,0.198,0.09,0.121466,21.4335,0.0337035,NA,225.528,0.565788,1
"4775","2022-11-22 00:00:00",2023,2,14,6,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0861473,2
"4776","2022-11-22 00:30:00",2023,2,14,7,0,2.41,0.198,0.09,0.274565,-0.431953,0.0141191,NA,76.604,-0.660408,1
"4777","2022-11-22 01:00:00",2023,2,14,7,30,2.41,0.198,0.09,0.331997,-1.3615,0.0106087,NA,115.055,0.397493,1
"4778","2022-11-22 01:30:00",2023,2,14,8,0,2.41,0.198,0.09,0.244423,13.256,0.106862,0.114323,198.176,1.58322,1
"4779","2022-11-22 02:00:00",2023,2,14,8,30,2.41,0.198,0.09,0.153361,9.02618,0.0238381,0.110514,157.249,0.465939,1
"4780","2022-11-22 02:30:00",2023,2,14,9,0,2.41,0.198,0.09,0.251529,4.5364,0.0176482,NA,37.5687,5.30992,1
"4781","2022-11-22 03:00:00",2023,2,14,9,30,2.41,0.198,0.09,0.296733,-0.615896,0.0360686,NA,120.543,5.41049,1
"4782","2022-11-22 03:30:00",2023,2,14,10,0,2.41,0.198,0.09,0.528471,-3.65692,0.0713103,0.107578,175.438,-9.87138,1
"4783","2022-11-22 04:00:00",2023,2,14,10,30,2.41,0.198,0.09,1.30869,-14.4221,0.203162,0.207315,195.197,2.60904,1
"4784","2022-11-22 04:30:00",2023,2,14,12,0,2.41,0.198,0.09,1.45209,-5.95344,0.347788,0.200259,189.975,3.92719,1
"4785","2022-11-22 05:00:00",2023,2,14,12,30,2.41,0.198,0.09,1.30502,-2.16121,0.34229,0.149432,183.409,2.82819,1
"4786","2022-11-22 05:30:00",2023,2,14,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,32.2899,2
"4787","2022-11-22 06:00:00",2023,2,14,14,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.662474,2
"4788","2022-11-22 06:30:00",2023,2,14,14,30,2.41,0.198,0.09,1.25102,-3.36219,0.263794,0.170254,237.576,-0.244466,1
"4789","2022-11-22 07:00:00",2023,2,14,15,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.707951,2
"4790","2022-11-22 07:30:00",2023,2,14,15,30,2.41,0.198,0.09,1.05212,-5.78526,0.351951,0.168098,151.179,0.0819257,1
"4791","2022-11-22 08:00:00",2023,2,14,16,0,2.41,0.198,0.09,0.803322,-4.1722,0.269683,0.132042,136.054,-0.360517,1
"4792","2022-11-22 09:00:00",2023,2,14,16,30,2.41,0.198,0.09,0.87922,-8.54206,0.218886,0.108272,153.731,0.222055,1
"4793","2022-11-22 09:30:00",2023,2,14,17,0,2.41,0.198,0.09,0.633456,2.30378,0.0523247,NA,101.11,0.423835,1
"4794","2022-11-22 10:00:00",2023,2,14,17,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0590659,2
"4795","2022-11-22 11:30:00",2023,2,14,18,0,2.41,0.198,0.09,0.446547,-1.21513,0.0375953,NA,247.19,0.0339161,1
"4796","2022-11-22 12:30:00",2023,2,14,18,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.00101412,2
"4797","2022-11-22 13:30:00",2023,2,14,19,0,2.41,0.198,0.09,0.0288202,15.0387,0.0915837,NA,314.759,2.6955,1
"4798","2022-11-22 14:00:00",2023,2,14,19,30,2.41,0.198,0.09,0.154207,4.04537,0.027834,NA,223.27,4.06526,1
